Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
FDZ07,15.1,2,62.3194,OUT049,495.3552,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDY13,12.1,1,77.367,OUT045,612.536,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDP56,8.185,1,48.6692,OUT045,1182.4608,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDY40,15.5,2,49.0692,OUT013,295.6152,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDW40,14.0,2,144.2812,OUT046,4844.3608,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
NCW17,18.0,1,129.3994,OUT035,3340.9844,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
DRN37,9.6,3,166.5158,OUT049,3509.4318,19,,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
FDZ19,12.792854228644991,2,177.7712,OUT027,4921.5936,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDW34,9.6,1,244.117,OUT013,5346.374,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDC28,12.792854228644991,1,107.8254,OUT027,2387.5588,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDB29,16.7,1,114.7176,OUT017,2404.8696,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDE26,9.3,2,144.9786,OUT049,1011.3502,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDG45,8.1,2,210.9902,OUT035,6371.706,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCC18,19.1,0,172.4422,OUT017,1551.9798,11,High Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCU54,8.88,2,208.527,OUT018,3145.905,9,Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDF26,6.825,1,153.7998,OUT017,922.7988,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDX52,11.5,1,194.782,OUT035,3475.476,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDR04,7.075,1,98.8068,OUT017,2527.3768,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCP06,20.7,1,151.7366,OUT017,604.5464,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDN25,7.895,1,56.7588,OUT049,343.5528,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
NCH42,6.86,1,229.601,OUT018,2526.711,9,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDO46,9.6,1,187.1872,OUT013,3214.4824,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
NCG54,12.1,2,172.1106,OUT046,3422.212,21,Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDU07,11.1,1,151.8366,OUT013,1057.9562,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
DRJ11,9.5,3,190.9872,OUT045,3025.3952,16,,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDH10,21.0,1,193.0478,OUT049,1549.9824,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDN56,5.46,2,144.9786,OUT046,2022.7004,21,Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDY56,12.792854228644991,2,225.3062,OUT019,677.1186,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
NCQ53,17.6,1,236.259,OUT013,4727.18,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
NCN54,20.35,1,75.8328,OUT045,154.4656,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCC43,7.39,2,249.5066,OUT049,4267.1122,19,Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDB35,12.792854228644991,2,92.9804,OUT019,183.7608,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
FDX33,9.195,2,160.2578,OUT013,4492.8184,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
NCT06,17.1,1,166.2842,OUT035,4807.7418,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDM50,13.0,1,59.322,OUT018,539.298,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC37,15.5,1,107.2938,OUT049,2143.876,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
NCT54,8.695,2,94.8094,OUT018,1428.141,9,Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDG34,12.792854228644991,1,107.8254,OUT027,1410.8302,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
NCW54,7.5,2,55.3588,OUT046,1030.6584,21,Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDZ46,7.485,2,112.1228,OUT018,1105.228,9,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCK19,9.8,2,194.3478,OUT045,4649.9472,16,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCQ05,11.395,1,150.8708,OUT045,4363.6532,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCE54,20.7,1,76.7354,OUT035,2482.7682,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDH17,16.2,1,96.3726,OUT049,2740.4328,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDB23,12.792854228644991,1,225.9062,OUT019,451.4124,33,Low Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
DRL49,13.15,1,144.2812,OUT046,1282.3308,21,Low Viz,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDT03,21.25,1,182.3608,OUT046,551.2824,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDW59,13.15,1,84.3566,OUT045,761.0094,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCB18,19.6,1,89.2514,OUT045,1416.8224,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDI22,12.6,2,208.7612,OUT017,5226.53,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ50,12.8,2,181.7608,OUT017,4961.5416,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDS14,7.285,3,155.1288,OUT017,1414.1592,11,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCN19,13.1,1,190.253,OUT017,4174.566,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDG46,8.63,1,114.6518,OUT045,2846.295,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDS04,10.195,0,141.5838,OUT017,1685.8056,11,High Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM58,16.85,3,110.0544,OUT049,2572.6512,19,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDB60,9.3,1,193.0136,OUT049,4860.34,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDH28,15.85,2,36.7506,OUT018,531.3084,9,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCU53,5.485,1,163.7842,OUT045,1657.842,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDL44,18.25,1,162.8894,OUT013,3397.5774,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDI22,12.6,2,208.9612,OUT013,4181.224,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
DRM37,12.792854228644991,0,197.8768,OUT019,197.0768,33,High Viz,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
FDX40,12.85,2,38.1164,OUT045,656.4788,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRG15,6.13,2,59.4536,OUT035,2021.3688,14,Viz,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
FDV19,12.792854228644991,1,159.1578,OUT019,160.4578,33,Low Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
DRF01,5.655,0,145.0102,OUT013,1895.5326,31,High Viz,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
NCV54,11.1,3,119.1124,OUT046,1303.6364,21,,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDO21,11.6,1,223.0404,OUT018,1125.202,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDA40,16.0,2,87.0856,OUT049,527.3136,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDE59,12.15,1,34.6532,OUT049,719.064,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDX47,6.55,1,158.8288,OUT018,4399.6064,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW34,9.6,1,244.417,OUT046,1944.136,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCM30,19.1,2,43.0796,OUT018,619.194,9,Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDA02,14.0,1,143.0786,OUT013,3178.5292,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDV19,14.85,1,160.9578,OUT035,2246.4092,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
FDT48,4.92,1,198.8084,OUT013,2976.126,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDD09,13.5,1,182.4976,OUT045,1629.8784,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ25,15.7,1,169.279,OUT045,3735.138,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
NCE19,8.97,2,55.2956,OUT035,873.5296,14,Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
DRE25,15.35,2,91.812,OUT046,1771.028,21,Viz,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDC14,12.792854228644991,1,41.2454,OUT027,1342.2528,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDO15,12.792854228644991,1,72.5038,OUT027,2512.7292,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDC46,17.7,2,184.0266,OUT017,2397.5458,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCX42,6.36,1,163.3526,OUT035,2631.2416,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDK52,12.792854228644991,3,225.3062,OUT027,4288.4178,33,,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDD04,12.792854228644991,0,142.9154,OUT019,141.8154,33,High Viz,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
FDF12,8.235,2,149.3076,OUT046,2808.3444,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCL41,12.35,1,34.8216,OUT049,311.5944,19,Low Viz,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
NCW41,18.0,1,158.9604,OUT046,1584.604,21,Low Viz,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
FDO60,20.0,1,43.1086,OUT010,89.2172,20,Low Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDZ55,6.055,1,159.692,OUT018,5592.72,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDZ59,6.63,0,166.85,OUT010,499.35,20,High Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDO24,12.792854228644991,0,158.9604,OUT027,4436.8912,33,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDW14,8.3,1,87.1198,OUT018,959.4178,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDD40,20.25,1,193.8162,OUT013,3463.4916,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDJ38,8.6,1,191.453,OUT049,1707.777,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
NCO54,19.5,1,55.4614,OUT017,552.614,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDJ10,5.095,2,141.6838,OUT045,3231.1274,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDK27,11.0,1,119.9756,OUT017,1938.8096,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDR09,18.25,2,260.5962,OUT049,3884.943,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDO60,20.0,3,43.4086,OUT018,401.4774,9,,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX50,12.792854228644991,2,109.5228,OUT027,3757.7752,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDR44,12.792854228644991,2,131.4968,OUT027,1565.9616,33,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDD17,7.5,1,239.6906,OUT017,2614.5966,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDI60,7.22,1,62.951,OUT018,1138.518,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH31,12.0,1,98.6042,OUT046,1091.2462,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDL50,12.15,1,123.5046,OUT017,1743.0644,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDO21,11.6,1,223.1404,OUT017,5175.9292,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDW12,8.315,1,144.4444,OUT046,2902.888,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDT15,12.15,1,183.695,OUT049,2929.52,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDV25,5.905,1,222.1456,OUT049,5747.1856,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
DRH13,8.575,1,105.828,OUT045,958.752,16,Low Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDG21,17.35,0,147.905,OUT049,2247.075,19,High Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
NCI55,18.6,1,123.1414,OUT035,2314.9866,14,Low Viz,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
NCO06,12.792854228644991,2,34.8558,OUT027,441.4254,33,Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDR27,15.1,2,133.4942,OUT045,1457.4362,16,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDA22,12.792854228644991,3,167.5158,OUT027,4345.0108,33,,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDS03,7.825,2,65.0826,OUT035,1162.4868,14,Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDZ12,9.17,2,143.947,OUT018,2576.646,9,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ20,20.7,0,124.2388,OUT010,247.6776,20,High Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDV09,12.1,1,146.6734,OUT013,2227.101,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDW09,13.65,1,80.4302,OUT049,316.9208,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDS36,8.38,1,111.857,OUT049,2966.139,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDY19,19.75,1,119.8466,OUT018,2239.0854,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRC49,8.67,2,142.9128,OUT046,2013.3792,21,Viz,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDN12,15.6,2,110.2544,OUT045,1789.6704,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDJ03,12.35,2,48.7692,OUT018,788.3072,9,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC46,17.7,2,182.4266,OUT049,5163.9448,19,Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDM02,12.5,2,87.9198,OUT018,1133.8574,9,Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDV20,20.2,1,129.1678,OUT013,1017.3424,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
NCH07,13.15,2,158.7604,OUT045,3010.7476,16,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDL28,12.792854228644991,3,230.0668,OUT019,691.1004,33,,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
FDJ46,12.792854228644991,1,174.2054,OUT027,4377.635,33,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDQ34,10.85,0,106.3622,OUT013,2117.244,31,High Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCD42,12.792854228644991,3,37.3506,OUT027,1024.6662,33,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDO34,17.7,1,166.4816,OUT018,2013.3792,9,Low Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX60,14.35,2,79.196,OUT017,1278.336,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ28,20.0,1,125.8678,OUT017,3433.5306,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDT36,12.3,3,37.2874,OUT013,705.748,31,,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDL24,10.3,1,174.4422,OUT018,3448.844,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ58,15.6,2,170.5764,OUT013,4466.1864,31,Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDY12,9.8,0,50.5008,OUT018,253.004,9,High Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP58,11.1,0,220.0482,OUT018,2628.5784,9,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC41,12.792854228644991,2,76.867,OUT027,2526.711,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDY07,11.8,2,46.8402,OUT013,413.4618,31,Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDN08,7.72,2,119.3466,OUT017,3064.0116,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDJ53,12.792854228644991,2,121.5098,OUT027,2410.196,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDX04,19.6,1,49.9376,OUT046,623.1888,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDZ19,6.425,2,175.3712,OUT046,2988.1104,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDB45,20.85,1,105.5306,OUT046,940.7754,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCF54,18.0,2,170.5422,OUT010,344.8844,20,Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDX21,7.05,2,108.6912,OUT045,1310.2944,16,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDA50,16.25,2,98.341,OUT046,1351.574,21,Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
DRH39,20.7,2,74.667,OUT017,2143.876,11,Viz,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
FDA38,5.44,1,241.2538,OUT013,3124.5994,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCP30,20.5,1,40.4822,OUT013,589.233,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDW19,12.35,1,109.857,OUT049,1208.427,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDF41,12.792854228644991,0,248.046,OUT027,7883.072,33,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRF23,4.61,2,175.4396,OUT035,2616.594,14,Viz,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
NCP14,8.275,2,106.3306,OUT017,1254.3672,11,Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDK44,12.792854228644991,2,175.4738,OUT027,2954.1546,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRA59,8.27,2,186.5924,OUT018,4442.2176,9,Viz,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
FDC28,7.905,1,109.2254,OUT045,976.7286,16,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCO53,16.2,3,182.1608,OUT049,3123.9336,19,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
FDY55,12.792854228644991,3,258.3988,OUT019,256.9988,33,,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
NCS54,13.6,1,176.437,OUT045,4587.362,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCM07,9.395,1,85.6908,OUT017,1593.9252,11,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDQ19,7.35,1,241.0512,OUT010,242.3512,20,Low Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDS40,15.35,1,38.319,OUT013,292.952,31,Low Viz,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDC14,14.5,1,42.0454,OUT013,629.181,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDR12,12.6,1,173.2764,OUT018,1030.6584,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDM60,10.8,3,39.3138,OUT013,1015.345,31,,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDG26,18.85,1,257.833,OUT049,3332.329,19,Low Viz,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
NCL55,12.15,1,254.004,OUT045,2277.036,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
FDO21,11.6,1,226.9404,OUT035,1800.3232,14,Low Viz,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
NCG18,15.3,1,101.6332,OUT013,1845.5976,31,Low Viz,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
FDA27,20.35,1,256.8672,OUT046,3579.3408,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
DRG03,14.5,2,155.1998,OUT010,307.5996,20,Viz,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
FDC22,6.89,0,193.982,OUT046,1737.738,21,High Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDC21,14.6,2,106.8254,OUT010,108.5254,20,Viz,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
FDN50,16.85,1,93.712,OUT018,745.696,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRF27,8.93,1,153.434,OUT013,1378.206,31,Low Viz,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
FDW57,8.31,2,176.9028,OUT017,3010.7476,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM34,19.0,2,131.0626,OUT010,524.6504,20,Viz,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
FDZ39,12.792854228644991,1,103.499,OUT027,1547.985,33,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
FDU28,12.792854228644991,0,188.4214,OUT019,376.8428,33,High Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
FDQ27,5.19,1,102.599,OUT046,1651.184,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
FDQ52,17.0,2,246.5434,OUT017,4470.1812,11,Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDT51,11.65,1,110.8544,OUT013,1677.816,31,Low Viz,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
NCI30,20.25,1,247.346,OUT045,1970.768,16,Low Viz,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NCX29,10.0,0,145.8102,OUT010,874.8612,20,High Viz,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
FDX38,12.792854228644991,2,49.5376,OUT019,143.8128,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
FDO08,11.1,1,165.9526,OUT017,2631.2416,11,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM15,11.8,1,152.6366,OUT018,1662.5026,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW22,9.695,1,221.3114,OUT018,2217.114,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT08,13.65,1,151.505,OUT017,2846.295,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDS32,17.75,1,140.5838,OUT046,2669.1922,21,Low Viz,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
NCI06,11.3,1,179.866,OUT018,1258.362,9,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDR21,12.792854228644991,2,178.237,OUT027,3705.177,33,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDD05,19.35,1,122.0098,OUT046,2651.2156,21,Low Viz,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDZ02,6.905,1,99.8726,OUT045,587.2356,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDH47,13.5,2,98.4068,OUT049,1846.9292,19,Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDM58,16.85,2,111.4544,OUT017,2013.3792,11,Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDG09,20.6,1,188.2556,OUT045,3755.112,16,Low Viz,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDO27,6.175,0,94.1752,OUT049,575.2512,19,High Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDI41,18.5,1,146.8418,OUT018,2059.9852,9,Low Viz,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDK34,13.35,1,236.8564,OUT035,5005.4844,14,Low Viz,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCX54,12.792854228644991,1,105.3622,OUT027,3387.5904,33,Low Viz,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDL14,8.115,1,154.9972,OUT049,3739.1328,19,Low Viz,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDA13,15.85,2,37.4506,OUT018,303.6048,9,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS11,12.792854228644991,2,223.9088,OUT019,223.7088,33,Viz,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
FDT43,16.35,1,50.8324,OUT017,1298.31,11,Low Viz,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDR07,21.35,2,96.0094,OUT018,380.8376,9,Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDF41,12.15,0,245.846,OUT018,4434.228,9,High Viz,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRM23,16.6,0,172.0422,OUT049,2586.633,19,High Viz,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
